file,line/location,old_reference,new_reference,reference_type,reason,action
notebooks/CyberCast_All_Phases.ipynb,L1551,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1564,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1577,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1590,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1604,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1605,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1606,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1607,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1648,notebooks/Phase_2_3/02_Phase_2_3_Final_Evaluation.ipynb,notebooks/archive/02_Phase_2_3_Final_Evaluation.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L702,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L744,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L839,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L883,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L884,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L1048,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L2773,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L2776,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L2778,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L2943,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L2944,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L3053,scripts/phase2_2_experiments.py,scripts/phase2_2_experiments.py,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Pipelines.ipynb,L3380,scripts/phase2_3_experiments.py,scripts/phase2_3_experiments.py,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L692,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L734,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L829,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L873,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L874,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L1038,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L2763,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L2766,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L2768,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L2933,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_Complete.ipynb,L2934,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L718,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L731,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L744,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L762,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L763,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L764,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L868,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L881,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L894,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L907,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L921,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L922,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L923,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3_Complete_Analysis.ipynb,L924,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L115,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L128,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L141,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L159,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L160,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L161,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L241,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L254,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L267,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L280,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L294,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L295,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L296,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,L297,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,notebook dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L17,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L20,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L21,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L22,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L22,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/audit_script.py,L23,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L4,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L4,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L6,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L6,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L11,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/compare.py,L11,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_cells.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_cells.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_early_cells.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_early_cells.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_key_cells.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_key_cells.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_key_cells2.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_key_cells2.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_lr.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_lr.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_model_cells.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_model_cells.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_nb.py,L6,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_nb.py,L6,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_nb.py,L12,scratch/nb_dump.txt,archive/nb_dump.txt,executable dependency,Path changed in migration,UPDATE
scratch/dump_nb.py,L18,scratch/nb_dump.txt,archive/nb_dump.txt,executable dependency,Path changed in migration,UPDATE
scratch/dump_pipeline.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/dump_pipeline.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L6,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L6,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L7,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L7,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L8,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/execute_and_verify.py,L8,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/extract_outputs.py,L2,nootebooks/CyberCast_Model_From_Scratch.ipynb,notebooks/archive/CyberCast_Model_From_Scratch.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L13,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L13,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L14,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L14,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L15,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_and_run.py,L15,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/fix_unicode.py,L3,scratch/generate_notebook.py,archive/generate_notebook.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L17,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L20,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L21,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L22,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L22,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L64,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L65,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit.py,L116,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L18,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L21,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L22,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L23,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L23,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L62,scripts/threshold_analysis.py,scripts/threshold_analysis.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L77,scripts/threshold_analysis.py,scripts/threshold_analysis.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L78,scripts/threshold_analysis.py,scripts/threshold_analysis.py,executable dependency,Path changed in migration,UPDATE
scratch/full_audit_v2.py,L79,scripts/threshold_analysis.py,scripts/threshold_analysis.py,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L12,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L56,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L57,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L60,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L473,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L473,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L480,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L480,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L483,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/generate_notebook.py,L483,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L563,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L646,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L647,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L740,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L1339,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scratch/nb_cells.py,L1340,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scratch/raw_data_split_audit.py,L65,scratch.py,archive/scratch.py,executable dependency,Path changed in migration,UPDATE
scratch/raw_data_split_audit.py,L67,scratch.py,archive/scratch.py,executable dependency,Path changed in migration,UPDATE
scratch/raw_data_split_audit.py,L67,scripts/threshold_analysis.py,scripts/threshold_analysis.py,executable dependency,Path changed in migration,UPDATE
scratch/raw_data_split_audit.py,L68,scratch.py,archive/scratch.py,executable dependency,Path changed in migration,UPDATE
scratch/raw_data_split_audit.py,L74,scratch.py,archive/scratch.py,executable dependency,Path changed in migration,UPDATE
scratch/test_ast.py,L19,cybercast_pipeline.py,archive/cybercast_pipeline.py,test dependency,Path changed in migration,UPDATE
scratch/update_notebook.py,L2,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/update_notebook.py,L2,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/update_notebook.py,L9,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/update_notebook.py,L9,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/verify_nb.py,L3,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scratch/verify_nb.py,L3,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,executable dependency,Path changed in migration,UPDATE
scripts/analyze_forecasting_validation.py,L27,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
scripts/analyze_forecasting_validation.py,L28,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
scripts/audit_models.py,L72,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
scripts/audit_models.py,L72,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
scripts/audit_models.py,L83,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scripts/audit_models.py,L203,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L77,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L201,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L202,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L203,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L209,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L209,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
scripts/build_final_migration_plan.py,L239,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/migrate_repository.py,L124,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
scripts/migrate_repository.py,L125,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
scripts/migrate_repository.py,L189,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/migrate_repository.py,L195,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
scripts/migrate_repository.py,L197,cybercast_pipeline.py,archive/cybercast_pipeline.py,executable dependency,Path changed in migration,UPDATE
scripts/threshold_analysis.py,L259,models/scaler.pkl,models/archive/scaler.pkl,executable dependency,Path changed in migration,UPDATE
scripts/threshold_analysis.py,L277,models/best_world_model.pt,models/archive/best_world_model.pt,executable dependency,Path changed in migration,UPDATE
scripts/threshold_analysis.py,L319,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,executable dependency,Path changed in migration,UPDATE
scripts/live_attack_lab/generate_attack_report.py,L35,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
src/inference/model_loader.py,L51,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,executable dependency,Path changed in migration,UPDATE
src/inference/model_loader.py,L52,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,executable dependency,Path changed in migration,UPDATE
